-0.00436,-0.00442639720603402
0.01017,0.0104292147990277
-0.03413,-0.0340331243650845
0.01598,0.0158933203228222
0.00944,0.00943809854976668
-0.01307,-0.0131178358774209
-0.01598,-0.0160864372355518
-0.00436,-0.00490174578041742
0.01308,0.0133167721251983
0.02325,0.0230389556811874
-0.01525,-0.0155398037706811
0.00291,0.00264275721065339
-0.02978,-0.0298289084905257
0.00509,0.00520246133311714
-0.01308,-0.0132365167709585
-0.01453,-0.0145788621867905
0.00218,0.00215248519117045
0.00654,0.006295693857458
0.01308,0.0129558766889564
0,-0.000397279458446691
-0.0247,-0.0246499117092574
0.00654,0.00683882034817369
0.00218,0.00250638083109223
-0.01817,-0.0183310271017444
-0.008,-0.00812157671046269
-0.00145,-0.00146653338708526
-0.03562,-0.0353767120628212
0.00509,0.00516927622028667
0.024,0.0236284812810207
0.06179,0.0568744506757892
-0.00654,-0.00632274095282506
0.00799,0.00804264717910104
-0.01017,-0.0105696837132816
-0.00363,-0.00398007145380678
0.01308,0.0131515678689759
0.00362999999999999,0.00356379603710972
0.01598,0.0158771578290066
-0.01671,-0.0167443017311826
-0.00436,-0.00472275962281286
0.01671,0.0169436145762592
0.00145,0.00129526548855403
-0.00291,-0.00299862481626395
0.00145,0.000276477587868744
-0.00145,-0.00146249315170442
-0.000730000000000001,-0.000983707371929224
0.00944,0.00925604274016332
0.03632,0.0365165325758608
-0.0334,-0.0328300146713186
-0.00363,-0.00353722912048412
-0.01162,-0.0115110361495965
-0.01162,-0.0110513294902326
-0.00581,-0.0055468191221397
0.00436,0.00457270346860676
0.01889,0.0190886098220722
-0.00363,-0.00345346768188883
-0.01162,-0.0115418149934561
-0.02397,-0.0242854699548159
-0.01744,-0.0179028060478828
-0.03852,-0.0388589611553667
0.00436,0.00429832213528435
-0.00364,-0.00379565047691462
-0.00582,-0.00566269401139607
-0.00364,-0.00368904641448085
-0.01018,-0.00988826689579376
-0.02545,-0.0256879599579212
-0.01891,-0.018856169703142
0.00945999999999999,0.00928245109546129
0.00436,0.00429367727216672
0.000730000000000001,0.000684652178741689
0.00218,0.00199050169988393
0.00509,0.00516416971356313
0.00799999999999999,0.00791937681803931
0.01746,0.0177570300670407
0.00145,0.00157185184688698
0.00654,0.00632022040178481
0.01382,0.0136952232220542
-0.00145,-0.00166158083991859
0.02399,0.0247201484660483
-0.00363,-0.0033697364320787
0.00291,0.00294300922759367
-0.02035,-0.0207205405419696
-0.00509,-0.00491684695113817
0.02617,0.0261123451215971
-0.00291,-0.00278290512227848
-0.01308,-0.0132982917877767
-0.05525,-0.0497475436790549
0.01673,-0.0394834555218552
